"_class",_id,balconySize,city,link,location,price,priceRatio,roomNr,size,street
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479aa,28.0,XII. kerület,https://ingatlan.com/xii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+tartsay+vilmos+utca/30021014,"Tartsay Vilmos utca, XII. kerület",667660.0,4335.454545454545,3 szoba,140.0,Tartsay Vilmos utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479ab,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+sas+utca/4941471,"Sas utca, V. kerület",801192.0,7028.0,3 szoba,114.0,Sas utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479ac,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/7075550,"Lipótváros, V. kerület",333830.0,4172.875,3 szoba,80.0,Lipótváros
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479ad,0.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+szasz+karoly+utca/30481564,"Szász Károly utca, II. kerület",230000.0,2527.4725274725274,3 szoba,91.0,Szász Károly utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479ae,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+wesselenyi+utca/29087519,"Wesselényi utca, VII. kerület",390000.0,3679.245283018868,3 szoba,106.0,Wesselényi utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479af,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+nador+utca/30022346,"Nádor utca, V. kerület",125000.0,2500.0,2 szoba,50.0,Nádor utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479b0,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+hajos+utca/30703144,"Hajós utca, VI. kerület",550820.0,6120.222222222223,3 szoba,90.0,Hajós utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479b1,25.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet/30193169,"Lipótváros, V. kerület",500745.0,6461.225806451613,2 szoba,65.0,Lipótváros
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479b2,10.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+szepvolgyi+ut/20786874,"Szépvölgyi út, II. kerület",417288.0,2877.848275862069,4 szoba,140.0,Szépvölgyi út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479b3,22.0,VIII. kerület,https://ingatlan.com/viii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+8+kerulet+maria+utca/29313113,"Mária utca, VIII. kerület",275000.0,2594.3396226415093,2 szoba,95.0,Mária utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479b4,3.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+izabella+utca+89/27370599,"Izabella utca 89, VI. kerület",190000.0,2900.763358778626,2 szoba,64.0,Izabella utca 89
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479b5,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+merleg+utca/29804024,"Mérleg utca, V. kerület",250000.0,3205.128205128205,2 szoba,78.0,Mérleg utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479b6,0.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+tatra+utca/23435387,"Tátra utca, XIII. kerület",220000.0,2750.0,2 + 1 fél szoba,80.0,Tátra utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479b7,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+bajcsy-zsilinszky+ut/21035524,"Bajcsy-Zsilinszky út, VI. kerület",250373.0,3912.078125,1 + 1 fél szoba,64.0,Bajcsy-Zsilinszky út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479b8,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet/30803596,"Külső-Erzsébetváros, VII. kerület",200000.0,2272.7272727272725,2 + 1 fél szoba,88.0,Külső-Erzsébetváros
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479b9,0.0,IX. kerület,https://ingatlan.com/ix-ker/kiado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+boraros+ter/30754417,"Boráros tér, IX. kerület",317139.0,4228.52,3 szoba,75.0,Boráros tér
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479ba,0.0,IX. kerület,https://ingatlan.com/ix-ker/kiado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+raday+utca/29998487,"Ráday utca, IX. kerület",200000.0,2631.5789473684213,2 szoba,76.0,Ráday utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479bb,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+garibaldi+utca/29575610,"Garibaldi utca, V. kerület",1335320.0,11511.379310344828,4 szoba,116.0,Garibaldi utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479bc,25.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+bessenyei+utca/30817708,"Bessenyei utca, XIII. kerület",220000.0,3120.567375886525,2 szoba,58.0,Bessenyei utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479bd,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+szemere+utca+19/30696952,"Szemere utca 19, V. kerület",600894.0,4966.06611570248,3 szoba,121.0,Szemere utca 19
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479be,0.0,VIII. kerület,https://ingatlan.com/viii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+8+kerulet+kofarago+utca/30837199,"Kőfaragó utca, VIII. kerület",400596.0,4885.317073170731,3 szoba,82.0,Kőfaragó utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479bf,14.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+solyater+utca/30846775,"Sólyatér utca, XIII. kerület",190000.0,3015.873015873016,2 szoba,56.0,Sólyatér utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479c0,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+kiraly+utca/30865687,"Király utca, VI. kerület",250000.0,2941.176470588235,2 + 1 fél szoba,85.0,Király utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479c1,0.0,XII. kerület,https://ingatlan.com/xii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+12+kerulet/20919507,"Zugliget, XII. kerület",734426.0,6994.533333333334,4 szoba,105.0,Zugliget
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479c2,0.0,I. kerület,https://ingatlan.com/i-ker/kiado+lakas/tegla-epitesu-lakas/budapest+1+kerulet+donati+utca+44/27493431,"Donáti utca 44, I. kerület",150000.0,3846.153846153846,1 szoba,39.0,Donáti utca 44
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479c3,20.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+veres+palne+utca/30461344,"Veres Pálné utca, V. kerület",500745.0,3338.3,3 szoba,140.0,Veres Pálné utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479c4,10.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+harshegyi+ut/30704521,"Hárshegyi út, II. kerület",534128.0,3560.8533333333335,4 szoba,145.0,Hárshegyi út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479c5,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+andrassy+ut/30417121,"Andrássy út, VI. kerület",767809.0,6735.166666666667,3 szoba,114.0,Andrássy út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479c6,0.0,I. kerület,https://ingatlan.com/i-ker/kiado+lakas/tegla-epitesu-lakas/budapest+1+kerulet+donati+utca/30190349,"Donáti utca, I. kerület",775000.0,6623.931623931624,4 szoba,117.0,Donáti utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479c7,0.0,IX. kerület,https://ingatlan.com/ix-ker/kiado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+raday+utca/29700512,"Ráday utca, IX. kerület",736000.0,6400.0,3 szoba,115.0,Ráday utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479c8,0.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+margit+korut/29634017,"Margit körút, II. kerület",398000.0,3289.2561983471073,3 szoba,121.0,Margit körút
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479c9,0.0,VIII. kerület,https://ingatlan.com/viii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+8+kerulet+kalvaria+ter/30018056,"Kálvária tér, VIII. kerület",185000.0,2846.153846153846,3 szoba,65.0,Kálvária tér
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479ca,15.0,XII. kerület,https://ingatlan.com/xii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+matyas+kiraly+ut/30736432,"Mátyás király út, XII. kerület",499000.0,2811.2676056338028,4 szoba,170.0,Mátyás király út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479cb,0.0,I. kerület,https://ingatlan.com/i-ker/kiado+lakas/tegla-epitesu-lakas/budapest+1+kerulet+matray+utca/30514747,"Mátray utca, I. kerület",250000.0,3571.4285714285716,3 szoba,70.0,Mátray utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479cc,0.0,I. kerület,https://ingatlan.com/i-ker/kiado+lakas/tegla-epitesu-lakas/budapest+1+kerulet+hattyu+utca/30378457,"Hattyú utca, I. kerület",150000.0,3191.4893617021276,2 szoba,47.0,Hattyú utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479cd,13.5,XII. kerület,https://ingatlan.com/xii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+zugligeti+ut/29373560,"Zugligeti út, XII. kerület",333830.0,4083.547400611621,3 szoba,75.0,Zugligeti út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479ce,5.0,XI. kerület,https://ingatlan.com/xi-ker/kiado+lakas/panel-lakas/budapest+11+kerulet+cirmos+utca/30886441,"Cirmos utca, XI. kerület",140000.0,1879.1946308724832,2 + 1 fél szoba,72.0,Cirmos utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479cf,1.0,XVIII. kerület,https://ingatlan.com/xviii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+18+kerulet+halomi+ut/30868780,"Halomi út, XVIII. kerület",145000.0,3333.3333333333335,1 + 1 fél szoba,43.0,Halomi út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479d0,13.0,XI. kerület,https://ingatlan.com/xi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+hegyalja+ut/24725068,"Hegyalja út, XI. kerület",165000.0,2244.8979591836733,2 szoba,67.0,Hegyalja út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479d1,5.5,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+petnehazy+utca/30362633,"Petneházy utca, XIII. kerület",170000.0,2893.6170212765956,2 szoba,56.0,Petneházy utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479d2,25.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+akacfa+utca/29785646,"Akácfa utca, VII. kerület",317000.0,3842.4242424242425,3 szoba,70.0,Akácfa utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479d3,25.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+verhalom+utca/30770053,"Vérhalom utca, II. kerület",784501.0,4918.501567398119,5 szoba,147.0,Vérhalom utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479d4,0.0,XV. kerület,https://ingatlan.com/xv-ker/kiado+lakas/panel-lakas/budapest+15+kerulet+zsokavar+utca+4/28111283,"Zsókavár utca 4, XV. kerület",179900.0,2767.6923076923076,3 szoba,65.0,Zsókavár utca 4
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479d5,153.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet/30899797,"Göncz Árpád-városközpont, XIII. kerület",450000.0,2639.2961876832846,3 + 1 fél szoba,94.0,Göncz Árpád-városközpont
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479d6,0.0,III. kerület,https://ingatlan.com/iii-ker/kiado+lakas/panel-lakas/budapest+3+kerulet+vitorla+utca/30933976,"Vitorla utca, III. kerület",175000.0,2333.3333333333335,1 + 3 fél szoba,75.0,Vitorla utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479d7,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+dozsa+gyorgy+ut/30933352,"Dózsa György út, VII. kerület",190000.0,2345.679012345679,2 szoba,81.0,Dózsa György út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479d8,0.0,XI. kerület,https://ingatlan.com/xi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+szamado+utca/29844317,"Számadó utca, XI. kerület",1001490.0,5083.705583756345,5 szoba,197.0,Számadó utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479d9,3.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+kiraly+utca/27976247,"Király utca, VII. kerület",600894.0,4750.150197628458,4 szoba,125.0,Király utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479da,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+erzsebet+ter/6917032,"Erzsébet tér, V. kerület",160000.0,3200.0,1 szoba,50.0,Erzsébet tér
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479db,0.0,III. kerület,https://ingatlan.com/iii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+3+kerulet+hunor+utca+6/30903958,"Hunor utca 6, III. kerület",200000.0,2702.7027027027025,4 szoba,74.0,Hunor utca 6
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479dc,0.0,I. kerület,https://ingatlan.com/i-ker/kiado+lakas/tegla-epitesu-lakas/budapest+1+kerulet+szirom+utca+4-6/30872878,"Szirom utca 4-6, I. kerület",313500.0,6670.212765957447,2 szoba,47.0,Szirom utca 4-6
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479dd,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+kiraly+utca+13/30872746,"Király utca 13, VII. kerület",313500.0,4354.166666666667,3 szoba,72.0,Király utca 13
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479de,3.9,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+kapas+utca/30003713,"Kapás utca, II. kerület",324000.0,6757.0385818561,2 szoba,46.0,Kapás utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479df,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vadasz+utca/29949833,"Vadász utca, V. kerület",433979.0,5493.405063291139,2 + 1 fél szoba,79.0,Vadász utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479e0,5.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+rozsahegy+utca/26926523,"Rózsahegy utca, II. kerület",180000.0,4044.9438202247193,1 + 1 fél szoba,42.0,Rózsahegy utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479e1,3.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+pannonia+utca/30951493,"Pannónia utca, XIII. kerület",180000.0,3789.4736842105262,2 szoba,46.0,Pannónia utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479e2,1.0,XIX. kerület,https://ingatlan.com/xix-ker/kiado+lakas/tegla-epitesu-lakas/budapest+19+kerulet/30946324,"Kispest, XIX. kerület",160000.0,3440.8602150537636,2 szoba,46.0,Kispest
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479e3,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+stollar+bela+utca/30945703,"Stollár Béla utca, V. kerület",380000.0,4418.604651162791,3 szoba,86.0,Stollár Béla utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479e4,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+erzsebet+ter/30937402,"Erzsébet tér, V. kerület",767809.0,6980.081818181819,3 szoba,110.0,Erzsébet tér
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479e5,10.0,XI. kerület,https://ingatlan.com/xi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+11+kerulet/30252782,"Kelenföld, XI. kerület",270000.0,4153.846153846154,3 szoba,60.0,Kelenföld
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479e6,0.0,I. kerület,https://ingatlan.com/i-ker/kiado+lakas/tegla-epitesu-lakas/budapest+1+kerulet+szentharomsag+ter/28081910,"Szentháromság tér, I. kerület",435000.0,6304.347826086957,2 + 1 fél szoba,69.0,Szentháromság tér
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479e7,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+honved+utca/24398723,"Honvéd utca, V. kerület",160000.0,3333.3333333333335,2 szoba,48.0,Honvéd utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479e8,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+cserhat+utca+19/23098080,"Cserhát utca 19, VII. kerület",120000.0,3076.923076923077,1 szoba,39.0,Cserhát utca 19
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479e9,0.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/csuszozsalus-lakas/budapest+13+kerulet+vaci+ut/24802673,"Váci út, XIII. kerület",140000.0,3111.1111111111113,2 szoba,45.0,Váci út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479ea,2.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+liszt+ferenc+ter/30746278,"Liszt Ferenc tér, VI. kerület",299000.0,4397.058823529412,2 szoba,67.0,Liszt Ferenc tér
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479eb,10.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+eotvos+utca/30734713,"Eötvös utca, VI. kerület",495000.0,5265.95744680851,3 szoba,89.0,Eötvös utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479ec,13.0,XI. kerület,https://ingatlan.com/xi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+tetenyi+ut/30939256,"Tétényi út, XI. kerület",350000.0,4000.0,3 szoba,81.0,Tétényi út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479ed,0.0,I. kerület,https://ingatlan.com/i-ker/kiado+lakas/tegla-epitesu-lakas/budapest+1+kerulet+mora+ferenc+utca/30836722,"Móra Ferenc utca, I. kerület",258718.0,4619.964285714285,2 szoba,56.0,Móra Ferenc utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479ee,0.0,XXII. kerület,https://ingatlan.com/xxii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+22+kerulet+dozsa+gyorgy+ut/30786316,"Dózsa György út, XXII. kerület",145000.0,4833.333333333333,1 szoba,30.0,Dózsa György út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479ef,1.0,XIV. kerület,https://ingatlan.com/xiv-ker/kiado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+gyarmat+utca/30258800,"Gyarmat utca, XIV. kerület",189000.0,2407.643312101911,2 + 1 fél szoba,78.0,Gyarmat utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479f0,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+nagymezo+utca/23419711,"Nagymező utca, VI. kerület",1301937.0,6199.7,6 szoba,210.0,Nagymező utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479f1,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+andrassy+ut/20168249,"Andrássy út, VI. kerület",383905.0,4464.011627906977,3 szoba,86.0,Andrássy út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479f2,10.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+jozsefhegyi+utca/30976480,"Józsefhegyi utca, II. kerület",233681.0,4493.865384615385,2 szoba,47.0,Józsefhegyi utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479f3,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vigyazo+ferenc+utca/30975412,"Vigyázó Ferenc utca, V. kerület",267064.0,5135.846153846154,2 szoba,52.0,Vigyázó Ferenc utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479f4,0.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+margit+korut/30967060,"Margit körút, II. kerület",350000.0,3804.3478260869565,3 szoba,92.0,Margit körút
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479f5,0.0,XXII. kerület,https://ingatlan.com/xxii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+22+kerulet/30786706,"Nagytétény, XXII. kerület",205000.0,3106.060606060606,3 szoba,66.0,Nagytétény
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479f6,0.0,XXII. kerület,https://ingatlan.com/xxii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+22+kerulet/30786514,"Nagytétény, XXII. kerület",185000.0,3700.0,2 szoba,50.0,Nagytétény
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479f7,0.0,XXII. kerület,https://ingatlan.com/xxii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+22+kerulet/30786406,"Nagytétény, XXII. kerület",165000.0,4125.0,1 + 1 fél szoba,40.0,Nagytétény
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479f8,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+aradi+utca/23132833,"Aradi utca, VI. kerület",267064.0,2967.3777777777777,3 szoba,90.0,Aradi utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479f9,7.6,XI. kerület,https://ingatlan.com/xi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+11+kerulet/30977467,"Albertfalva – Kondorosi lakónegyed, XI. kerület",150000.0,4437.869822485208,1 szoba,30.0,Albertfalva – Kondorosi lakónegyed
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479fa,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+zichy+jeno+utca/30921484,"Zichy Jenő utca, VI. kerület",130000.0,5200.0,1 szoba,25.0,Zichy Jenő utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479fb,0.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+harshegyi+ut/30968299,"Hárshegyi út, II. kerület",135000.0,2700.0,2 szoba,50.0,Hárshegyi út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479fc,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+andrassy+ut/30723355,"Andrássy út, VI. kerület",595000.0,5721.153846153846,3 szoba,104.0,Andrássy út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479fd,53.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+volgy+utca/29494730,"Völgy utca, II. kerület",865000.0,7757.847533632287,3 szoba,85.0,Völgy utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479fe,25.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+gabor+aron+utca/26961948,"Gábor Áron utca, II. kerület",834575.0,3305.2475247524753,7 szoba,240.0,Gábor Áron utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f67479ff,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+bajcsy-zsilinszky+ut+74/21690130,"Bajcsy-Zsilinszky út 74, V. kerület",667660.0,6298.679245283019,3 szoba,106.0,Bajcsy-Zsilinszky út 74
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747a00,20.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+harshegyi+ut/27006943,"Hárshegyi út, II. kerület",901341.0,4097.004545454545,5 szoba,210.0,Hárshegyi út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747a01,2.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+bajcsy-zsilinszky+ut/26069107,"Bajcsy-Zsilinszky út, VI. kerület",667660.0,5805.739130434783,3 szoba,114.0,Bajcsy-Zsilinszky út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747a02,0.0,I. kerület,https://ingatlan.com/i-ker/kiado+lakas/tegla-epitesu-lakas/budapest+1+kerulet/22486416,"Víziváros – Váralja, I. kerület",667660.0,4636.527777777777,3 szoba,144.0,Víziváros – Váralja
